"STATE","ST_CASE","VE_TOTAL","VE_FORMS","PVH_INVL","PEDS","PERNOTMVIT","PERMVIT","PERSONS","COUNTY","CITY","DAY","MONTH","YEAR","DAY_WEEK","HOUR","MINUTE","NHS","ROAD_FNC","ROUTE","TWAY_ID","TWAY_ID2","MILEPT","LATITUDE","LONGITUD","SP_JUR","HARM_EV","MAN_COLL","RELJCT1","RELJCT2","TYP_INT","REL_ROAD","WRK_ZONE","LGT_COND","WEATHER1","WEATHER2","WEATHER","SCH_BUS","RAIL","NOT_HOUR","NOT_MIN","ARR_HOUR","ARR_MIN","HOSP_HR","HOSP_MN","CF1","CF2","CF3","FATALS","DRUNK_DR"
48,480360,1,1,0,0,0,2,2,449,0,21,2,2011,2,20,53,0,4,8,"FM 21                         ","                              ",38,33.05816944,-95.10619722,0,53,0,0,1,1,4,0,2,1,0,1,0,"0000000",20,58,21,15,21,46,0,0,0,2,1
48,480361,2,2,0,0,0,4,4,199,6380,24,2,2011,5,19,36,0,14,8,"BU 96F                        ","                              ",244,30.34909167,-94.16295,0,11,0,0,1,1,1,0,2,10,0,10,0,"0000000",19,41,19,47,20,32,14,0,0,1,0
48,480362,1,1,0,1,1,1,1,201,0,24,2,2011,5,19,50,0,6,4,"CLAY RD                       ","                              ",0,29.83096944,-95.66503889,0,9,0,0,1,1,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480364,1,1,0,2,2,2,2,453,330,24,2,2011,5,22,27,0,16,5,"PLEASANT VALLEY RD            ","                              ",0,30.17086111,-97.75323056,0,8,0,0,1,1,1,0,3,1,0,1,0,"0000000",22,27,22,31,22,48,0,0,0,1,0
48,480365,2,2,0,1,1,2,2,423,0,25,2,2011,6,17,15,0,4,8,"FM 2767                       ","                              ",59,32.37252222,-95.19095833,0,9,0,0,1,1,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,14,0,0,1,0
48,480366,1,1,0,0,0,1,1,141,2190,26,2,2011,7,6,40,0,16,5,"CHICKEN RANCH RD              ","                              ",0,31.56566944,-106.26279167,0,39,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480367,1,1,0,0,0,1,1,181,0,27,2,2011,1,0,45,0,4,8,"FM 1753                       ","                              ",68,33.69738611,-96.42155278,0,1,0,0,1,1,4,0,2,10,0,10,0,"0000000",0,49,1,0,1,57,0,0,0,1,0
48,480368,1,1,0,0,0,1,1,215,7330,27,2,2011,1,4,0,0,16,5,"PLEASANTVIEW ST               ","                              ",0,26.14411111,-97.96628889,0,42,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480369,1,1,0,0,0,2,2,19,0,1,3,2011,3,23,30,0,3,3,"SR-16                         ","                              ",30,29.88423333,-99.27861389,0,35,0,0,1,1,4,0,2,1,0,1,0,"0000000",23,30,23,58,1,13,0,0,0,1,1
48,480370,1,1,0,1,1,1,1,361,0,2,3,2011,4,19,41,0,4,8,"FM 1442                       ","                              ",41,30.14683889,-93.88799722,0,9,0,0,1,1,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480371,1,1,0,1,1,1,1,409,0,2,3,2011,4,18,57,0,6,4,"WILBURN                       ","                              ",0,27.97346944,-97.40924722,0,8,0,0,1,1,1,0,2,1,0,1,0,"0000000",18,59,19,3,19,30,0,0,0,1,0
48,480372,2,2,0,2,2,3,3,23,0,3,3,2011,5,21,20,1,2,2,"US-277                        ","US-283                        ",99999,33.66996667,-99.13937222,0,12,6,0,2,2,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,23,0,0,2,0
48,480373,1,1,0,1,1,1,1,161,0,3,3,2011,5,21,25,1,1,1,"I-45                          ","                              ",248,31.79923611,-96.25733611,0,8,0,0,1,1,1,1,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480374,3,3,0,0,0,4,4,91,4870,4,3,2011,6,20,53,1,11,1,"I-35                          ","                              ",62,29.66144722,-98.17365278,0,52,0,1,19,1,10,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,14,0,0,1,1
48,480375,1,1,0,0,0,1,1,213,0,4,3,2011,6,22,5,0,4,8,"FM 315                        ","                              ",165,32.14151111,-95.54809167,0,1,0,0,1,1,1,0,2,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480376,1,1,0,0,0,2,2,121,4007,5,3,2011,7,7,28,1,13,8,"FM 720                        ","                              ",57,33.15469444,-96.94795556,0,32,0,0,1,1,4,0,1,1,0,1,0,"0000000",7,33,7,44,8,6,0,0,0,1,1
48,480377,3,3,0,0,0,5,5,201,0,5,3,2011,7,16,18,1,11,1,"I-20                          ","                              ",445,29.79053333,-95.089675,0,12,1,0,1,1,1,0,1,1,0,1,0,"0000000",16,22,16,30,17,26,0,0,0,1,0
48,480378,2,2,0,0,0,2,2,453,0,5,3,2011,7,10,41,0,3,8,"RM 1431                       ","                              ",228,30.51788056,-97.89063889,0,12,6,0,1,1,1,0,1,1,0,1,0,"0000000",10,49,11,11,11,24,0,0,0,1,0
48,480379,2,2,0,0,0,6,6,1,0,6,3,2011,1,17,13,0,3,2,"US-287                        ","                              ",57,31.70549444,-95.58510278,0,12,6,0,1,1,1,0,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480380,1,1,0,0,0,2,2,141,225,6,3,2011,1,18,35,1,11,1,"I-10                          ","                              ",17,31.97938056,-106.58263889,0,25,0,0,1,1,10,0,2,1,0,1,0,"0000000",18,58,18,59,19,22,0,0,0,1,0
48,480382,3,3,0,0,0,3,3,201,0,8,3,2011,3,7,40,0,6,4,"JONES                         ","                              ",0,29.95895556,-95.58516111,0,12,6,0,1,1,1,0,1,10,0,10,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480383,2,2,0,0,0,4,4,201,480,8,3,2011,3,15,52,0,16,5,"GARTH                         ","                              ",0,29.77768889,-94.97766111,0,12,6,0,8,1,1,0,1,10,0,10,0,"0000000",15,54,15,57,16,15,0,0,0,1,0
48,480384,2,2,0,0,0,2,2,329,4560,8,3,2011,3,5,57,1,2,8,"FM 1788                       ","                              ",91,31.953325,-102.24683889,0,12,6,0,4,1,1,0,2,1,0,1,0,"0000000",6,0,6,15,6,51,0,0,0,1,0
48,480385,2,2,0,0,0,4,4,423,7070,9,3,2011,4,16,17,0,14,8,"STATE SPUR 248                ","PATRIOT                       ",5,32.31154444,-95.25956389,0,12,6,0,3,3,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480386,1,1,0,0,0,1,1,27,0,10,3,2011,5,17,0,0,3,3,"SR-95                         ","                              ",48,30.90656389,-97.37098889,0,1,0,0,1,1,1,0,1,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480387,2,2,0,0,0,3,3,61,3780,10,3,2011,5,14,30,1,12,7,"US-83                         ","WHITE RANCH RD                ",40,26.17436111,-97.80154444,0,12,6,1,2,2,1,0,1,1,0,1,0,"0000000",14,35,14,44,15,11,0,0,0,1,0
48,480388,1,1,0,0,0,1,1,203,0,10,3,2011,5,17,6,0,3,2,"US-80                         ","                              ",172,32.53967222,-94.41896389,0,42,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480389,1,1,0,1,1,1,1,201,0,11,3,2011,6,20,2,1,13,3,"SR-6                          ","                              ",16,29.91310278,-95.62375278,0,8,0,1,5,1,1,0,2,1,0,1,0,"0000000",20,11,20,18,20,34,0,0,0,1,0
48,480390,2,2,0,0,0,3,3,209,3760,11,3,2011,6,16,45,1,11,1,"I-35                          ","                              ",160,29.98774167,-97.87212778,0,1,0,0,1,1,10,0,1,1,0,1,0,"0000000",16,53,17,3,17,21,0,0,0,1,0
48,480901,2,2,0,0,0,25,25,469,0,11,5,2011,4,20,58,1,2,2,"US-77                         ","FLEMING PRAIRE RD             ",57,28.70302778,-97.04668611,0,12,6,0,2,3,1,0,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480902,1,1,0,0,0,2,2,29,6090,12,5,2011,5,2,0,0,16,5,"MISSION RD                    ","                              ",0,29.37624444,-98.48873056,0,33,0,0,1,1,4,0,3,1,0,1,0,"0000000",2,2,2,10,3,3,0,0,0,1,1
48,480903,1,1,0,1,1,1,1,323,0,12,5,2011,5,21,39,0,6,5,"ZARAGOSA                      ","                              ",0,28.67262778,-100.4872,0,8,0,0,8,1,1,0,2,1,0,1,0,"0000000",21,39,21,44,21,57,0,0,0,1,0
48,480904,1,1,0,0,0,1,1,437,0,12,5,2011,5,0,10,0,4,8,"FM 146                        ","                              ",27,34.57057222,-101.75860833,0,35,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480905,1,1,0,0,0,3,3,497,0,12,5,2011,5,18,40,1,2,2,"US-81                         ","                              ",13,33.43090278,-97.75666944,0,1,0,0,1,1,3,0,1,2,0,2,0,"0000000",18,34,18,49,19,39,0,0,0,1,0
48,480906,2,2,0,0,0,5,5,27,0,13,5,2011,6,12,20,0,4,3,"SR-53                         ","                              ",194,31.05203333,-97.19617778,0,12,6,0,1,1,4,0,1,2,0,2,0,"0000000",12,36,12,51,13,8,0,0,0,1,0
48,480907,2,2,0,0,0,3,3,35,0,13,5,2011,6,19,34,0,4,8,"FM 2841                       ","1606                          ",9,31.89004167,-97.42333333,0,12,6,0,2,2,1,0,1,1,0,1,0,"0000000",19,41,19,53,20,37,0,0,0,2,1
48,480908,2,2,0,0,0,2,2,69,0,13,5,2011,6,18,20,0,3,3,"SR-86                         ","FM 1055                       ",78,34.52964722,-102.40776111,0,12,6,0,2,2,1,0,1,1,0,1,0,"0000000",18,51,19,23,20,35,0,0,0,1,0
48,480909,2,2,0,0,0,3,3,73,0,13,5,2011,6,22,50,0,4,8,"FM 2138                       ","3101                          ",3,31.93735556,-95.27180833,0,12,2,0,2,2,1,0,2,1,0,1,0,"0000000",23,8,23,11,23,32,0,0,0,1,0
48,480910,1,1,0,0,0,2,2,113,1730,13,5,2011,6,2,20,1,11,1,"I-20RAMP                      ","                              ",106,32.65329167,-96.877525,0,42,0,1,5,1,8,0,3,1,0,1,0,"0000000",2,25,2,34,2,45,0,0,0,1,1
48,480911,1,1,0,0,0,2,2,139,9997,11,2,2011,6,5,40,0,16,5,"OLD FORT WORTH RD             ","                              ",0,32.48234444,-97.03137778,0,1,0,0,1,1,4,0,2,1,0,1,0,"0000000",99,99,5,46,6,35,20,0,0,1,0
48,480912,2,2,0,1,1,2,2,113,1730,8,3,2011,3,11,42,1,11,1,"I-35                          ","                              ",130,32.69848611,-96.82331389,0,33,0,0,5,1,8,0,1,1,0,1,0,"0000000",11,49,11,58,12,9,23,0,0,1,0
48,480913,2,2,0,0,0,2,2,439,2450,17,3,2011,5,7,53,0,16,5,"BIDDISON ST                   ","8TH AVE                       ",0,32.69862222,-97.34383333,0,12,6,0,1,1,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480914,4,4,0,0,0,8,8,439,2450,19,3,2011,7,12,49,1,12,2,"US-81                         ","                              ",222,32.88981667,-97.32101389,0,12,1,0,1,1,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480915,2,2,0,0,0,2,2,439,2450,28,3,2011,2,2,36,1,11,1,"I-30                          ","                              ",158,32.74934722,-97.29389167,0,12,6,0,1,1,1,0,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
48,480916,1,1,0,0,0,2,2,215,5330,10,4,2011,1,19,14,1,12,2,"US-281                        ","                              ",50,26.24924722,-98.17455833,0,25,0,1,18,1,3,0,1,1,0,1,0,"0000000",19,16,19,25,19,42,0,0,0,1,1
48,480917,1,1,0,1,1,1,1,439,2450,10,4,2011,1,3,35,1,13,8,"BU287P                        ","31ST ST                       ",145,32.80096389,-97.35101111,0,8,0,0,3,2,4,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480918,1,1,0,0,0,2,2,215,2110,11,4,2011,2,0,50,1,12,7,"US-281                        ","                              ",319,26.32689444,-98.14678056,0,30,0,0,1,1,10,0,3,1,0,1,0,"0000000",0,52,1,3,1,28,0,0,0,1,0
48,480919,1,1,0,0,0,1,1,491,5990,12,4,2011,3,6,34,1,11,7,"I-35                          ","                              ",56,30.55625,-97.69198611,0,39,0,0,1,1,5,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480920,1,1,0,0,0,2,2,61,6110,28,4,2011,5,16,52,0,16,5,"RATLIFF RD                    ","                              ",0,26.13390278,-97.67176111,0,1,0,0,1,1,4,0,1,1,0,1,0,"0000000",16,57,17,8,17,34,0,0,0,1,0
48,480921,1,1,0,0,0,1,1,415,0,28,4,2011,5,6,0,0,6,4,"226                           ","                              ",0,32.74851667,-100.93517222,0,1,0,0,1,1,1,0,4,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480922,1,1,0,0,0,1,1,275,0,30,4,2011,7,18,32,0,4,8,"FM267                         ","                              ",33,33.55151667,-99.66367778,1,1,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480924,1,1,0,0,0,2,2,61,940,17,5,2011,3,2,11,1,12,2,"US-77                         ","                              ",327,25.97118611,-97.51463889,0,25,0,0,5,1,3,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480925,2,2,0,0,0,2,2,213,6314,17,5,2011,3,10,49,0,4,3,"SR-274                        ","4044                          ",72,32.35491389,-96.23928889,0,12,6,0,2,2,1,0,1,1,0,1,0,"0000000",99,99,10,55,11,12,0,0,0,1,0
48,480926,1,1,0,1,1,1,1,113,2800,18,5,2011,4,19,42,0,16,5,"CHRISTOPHER ST                ","CHRISTOPHER CT                ",0,32.69500278,-97.00848611,0,9,0,0,2,3,1,0,1,1,0,1,0,"0000000",19,42,19,50,20,4,0,0,0,1,0
48,480927,2,2,0,0,0,4,4,113,3420,18,5,2011,4,6,56,0,16,5,"ROCHELLE RD                   ","                              ",0,32.84195278,-96.97438611,0,12,6,0,8,1,1,0,1,10,0,10,0,"0000000",6,59,7,2,7,24,0,0,0,1,0
48,480928,2,2,0,0,0,2,2,201,0,18,5,2011,4,4,45,1,13,8,"FM2100                        ","GUM GULLY SCHOOL RD           ",42,29.96287222,-95.08535,0,12,6,0,2,3,1,0,2,1,0,1,0,"0000000",4,56,5,13,5,36,0,0,0,1,0
48,480929,1,1,0,0,0,1,1,201,0,18,5,2011,4,20,35,0,16,5,"BAY AREA BLVD                 ","                              ",0,29.60704444,-95.05740278,0,32,0,0,1,1,4,0,2,1,0,1,0,"0000000",20,48,20,59,21,31,0,0,0,1,0
48,480930,2,2,0,0,0,2,2,51,0,19,5,2011,5,6,45,0,3,8,"FM50                          ","                              ",420,30.38016944,-96.34318889,0,12,2,0,1,1,1,0,1,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,2,0
48,480931,1,1,0,1,1,1,1,29,6090,20,5,2011,6,12,7,0,16,5,"ZARZAMORA                     ","SOUTHCROSS                    ",0,29.36811389,-98.53405,0,8,0,0,2,2,1,0,1,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480932,1,1,0,0,0,2,2,193,0,20,5,2011,6,13,0,0,3,3,"SR-36                         ","                              ",30,31.77995,-98.19571389,0,42,0,0,1,1,4,0,1,10,0,10,0,"0000000",13,0,13,14,13,55,0,0,0,1,0
48,480933,1,1,0,0,0,1,1,1,0,21,5,2011,7,13,28,0,5,8,"FM 1137                       ","                              ",6,31.76473333,-95.58873611,0,42,0,0,1,1,4,0,1,10,0,10,0,"0000000",13,31,13,42,14,35,0,0,0,1,0
48,480934,2,2,0,0,0,2,2,29,6090,21,5,2011,7,21,45,1,13,8,"FM 2252                       ","                              ",144,29.57058333,-98.38213889,0,12,6,0,8,1,1,0,2,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,481446,1,1,0,0,0,2,2,85,2520,21,7,2011,5,22,58,0,16,5,"COIT RD                       ","                              ",0,33.20207778,-96.76760556,0,42,0,0,1,1,4,0,2,1,0,1,0,"0000000",23,7,23,22,23,51,0,0,0,1,1
48,481447,1,1,0,0,0,4,4,147,3940,21,7,2011,5,18,59,0,5,8,"FM896                         ","                              ",50,33.42900556,-96.25152222,0,34,0,0,1,1,4,0,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,2,0
48,481448,1,1,0,0,0,3,3,67,0,22,7,2011,6,15,41,1,2,2,"US-59                         ","                              ",297,32.96345,-94.36406111,0,1,0,0,1,1,1,0,1,1,0,1,0,"0000000",15,41,15,48,16,20,0,0,0,1,1
48,481449,2,2,0,0,0,2,2,409,0,22,7,2011,6,5,59,0,14,3,"SR-35                         ","4755                          ",41,27.92253056,-97.16583333,0,12,6,0,2,2,1,0,2,1,0,1,0,"0000000",6,9,6,12,6,23,0,0,0,1,0
48,481450,1,1,0,0,0,1,1,423,0,22,7,2011,6,23,20,0,6,4,"CENTER CHURCH RD              ","                              ",0,32.43820278,-95.22668333,0,42,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481451,1,1,0,1,1,2,2,331,986,11,7,2011,2,21,22,1,2,2,"US-190                        ","8TH ST                        ",67,30.87313889,-97.12507222,0,8,0,0,2,2,1,0,3,1,0,1,0,"0000000",21,28,21,56,22,11,0,0,0,1,0
48,481452,1,1,0,0,0,5,5,277,0,23,7,2011,7,1,40,0,4,8,"FM 196                        ","                              ",25,33.63923611,-95.38249167,0,35,0,0,1,1,4,0,2,1,0,1,0,"0000000",1,50,2,18,3,33,0,0,0,2,1
48,481453,2,2,0,0,0,6,6,497,0,23,7,2011,7,3,16,0,4,8,"FM 730                        ","                              ",55,33.33779444,-97.55307778,0,12,2,0,1,1,4,0,2,1,0,1,0,"0000000",3,20,3,35,4,17,0,0,0,4,1
48,481454,1,1,0,0,0,3,3,143,0,24,7,2011,1,2,40,1,13,2,"US-67                         ","                              ",174,32.21292222,-98.19112222,0,1,0,0,1,1,1,0,2,1,0,1,0,"0000000",2,43,2,48,3,21,0,0,0,1,0
48,481455,2,2,0,0,0,3,3,163,0,24,7,2011,1,20,43,0,4,8,"FM 472                        ","                              ",12,29.0729,-98.86468889,0,12,2,0,1,1,1,0,5,1,0,1,0,"0000000",20,46,21,12,21,55,0,0,0,2,1
48,481456,1,1,0,0,0,2,2,325,0,24,7,2011,1,8,24,0,4,8,"FM 1283                       ","                              ",123,29.53731111,-98.86717222,0,1,0,0,1,1,4,0,1,1,0,1,0,"0000000",8,30,8,52,9,54,0,0,0,1,1
48,481457,2,2,0,0,0,5,5,107,1630,27,7,2011,4,0,26,1,2,2,"US-82                         ","FM-651                        ",189,33.65998611,-101.23808611,0,12,6,0,2,2,1,0,3,1,0,1,0,"0000000",0,34,0,48,2,0,0,0,0,1,0
48,481458,1,1,0,1,1,1,1,291,3980,27,7,2011,4,3,50,1,13,2,"US-90                         ","                              ",169,30.05578611,-94.75749167,0,8,0,0,1,1,1,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481459,1,1,0,0,0,1,1,225,0,30,7,2011,7,15,45,0,5,8,"FM 2160                       ","                              ",22,31.36698056,-95.48726944,0,1,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481460,1,1,0,0,0,1,1,493,0,30,7,2011,7,8,15,0,6,4,"134                           ","132                           ",0,29.04810556,-98.21225833,0,38,0,0,2,3,5,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481462,3,1,2,0,0,5,5,183,4080,31,7,2011,1,2,39,1,13,8,"SL281                         ","                              ",74,32.49975556,-94.79373056,0,59,0,0,1,1,4,0,3,1,0,1,0,"0000000",2,39,2,45,3,6,0,0,0,1,1
48,481463,1,1,0,0,0,2,2,201,0,31,7,2011,1,3,25,0,6,4,"MARKET ST                     ","                              ",0,29.78346944,-95.10210278,0,32,0,0,1,1,4,0,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,481464,1,1,0,0,0,5,5,259,0,31,7,2011,1,8,10,1,11,1,"I-10                          ","                              ",193,29.78486389,-98.74454722,0,52,0,0,1,1,3,0,1,10,0,10,0,"0000000",8,21,8,35,8,54,0,0,0,1,0
48,481465,2,2,0,0,0,2,2,473,0,22,7,2011,6,3,56,1,2,2,"US-290                        ","                              ",74,30.11350278,-96.06501111,0,12,1,0,1,1,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,23,0,0,1,0
48,481466,2,2,0,0,0,2,2,477,0,27,7,2011,4,5,45,1,2,2,"US-290                        ","                              ",147,30.17218611,-96.44902778,0,12,1,0,8,1,1,0,2,1,0,1,0,"0000000",5,46,5,51,6,25,0,0,0,1,0
48,481467,1,1,0,0,0,1,1,143,0,31,7,2011,1,3,40,0,4,8,"FM8                           ","                              ",42,32.25652222,-98.48517222,0,1,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,481468,4,4,0,0,0,10,10,183,0,30,7,2011,7,17,2,0,3,3,"SR-31                         ","                              ",4,32.37749444,-94.97686111,0,12,1,0,8,1,1,0,1,1,0,1,0,"0000000",17,4,17,10,18,0,0,0,0,1,0
48,481469,2,2,0,0,0,4,4,303,0,30,7,2011,7,10,0,0,5,8,"FM2378                        ","ELEPHANT RD                   ",224,33.54704167,-102.07838889,0,12,6,0,2,3,1,0,1,1,0,1,0,"0000000",10,0,10,7,10,41,0,0,0,1,0
48,481470,2,2,0,0,0,5,5,439,2850,31,7,2011,1,11,58,1,13,3,"SR-26                         ","HERITAGE                      ",149,32.92635556,-97.10675833,0,12,6,0,2,2,1,1,1,1,0,1,0,"0000000",12,1,12,9,12,42,0,0,0,1,0
48,481471,2,2,0,0,0,5,5,201,3890,26,3,2011,7,2,13,0,16,5,"MAIN                          ","UNDERWOOD                     ",0,29.66431389,-95.08691111,0,12,1,0,2,2,1,0,3,1,0,1,0,"0000000",2,30,2,34,3,0,0,0,0,1,1
48,481472,2,2,0,0,0,4,4,121,2395,8,4,2011,6,21,56,9,99,8,"FM 156                        ","                              ",99999,33.01766111,-97.31967222,0,12,6,0,8,1,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,2,0
48,481473,1,1,0,0,0,3,3,439,2450,9,4,2011,7,2,26,1,11,1,"I-30 RAMP                     ","US-287                        ",149,32.74756667,-97.30943889,0,25,0,1,5,1,4,0,3,1,0,1,0,"0000000",2,30,2,37,3,25,0,0,0,1,1
48,481474,2,2,0,0,0,4,4,453,3541,30,4,2011,7,11,27,0,3,8,"RM 1431                       ","                              ",184,30.47929167,-97.94504444,0,1,0,0,1,1,1,0,1,1,0,1,0,"0000000",11,30,11,47,12,23,0,0,0,2,0
48,481475,1,1,0,1,1,1,1,29,6090,6,6,2011,2,17,0,0,16,5,"GORHMAN                       ","                              ",0,29.42701111,-98.44915556,0,8,0,0,1,1,1,0,1,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481476,2,2,0,0,0,3,3,201,3280,16,6,2011,5,1,56,0,16,5,"SAM HOUSTON PKWY              ","                              ",0,29.76281389,-95.55831389,0,12,1,0,1,1,1,0,3,1,0,1,0,"0000000",2,2,2,7,2,34,20,0,0,2,0
48,481477,2,2,0,0,0,2,2,51,0,29,6,2011,4,12,46,0,4,8,"FM 60                         ","                              ",163,30.37013056,-96.59884167,0,12,8,0,1,1,1,0,1,1,0,1,0,"0000000",12,52,13,9,13,56,0,0,0,1,0
48,481478,2,1,1,0,0,2,2,339,0,3,7,2011,1,3,40,0,3,8,"FM 1314                       ","BERT BROWN RD                 ",67,30.24573056,-95.38786111,0,53,0,0,1,1,4,0,3,1,0,1,0,"0000000",3,37,3,43,4,27,0,0,0,1,1
48,481479,1,1,0,0,0,2,2,41,0,8,7,2011,6,19,55,1,2,2,"US-190                        ","                              ",119,30.81249444,-96.23606667,0,53,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481790,2,2,0,0,0,4,4,423,7443,10,9,2011,7,6,21,0,14,3,"SR-110                        ","                              ",106,32.20660556,-95.21703333,0,12,2,0,1,1,1,0,4,1,0,1,0,"0000000",6,24,6,30,7,3,0,0,0,1,1
48,481791,1,1,0,0,0,4,4,439,260,10,9,2011,7,1,19,0,16,5,"GREEN OAKS BLVD               ","                              ",0,32.70429167,-97.19062222,0,33,0,0,1,1,4,0,3,1,0,1,0,"0000000",1,20,1,27,2,14,0,0,0,3,1
48,481792,4,4,0,0,0,4,4,439,2850,10,9,2011,7,22,59,1,12,3,"SR-360                        ","                              ",17,32.89283056,-97.08339167,0,12,1,0,1,1,1,0,2,1,0,1,0,"0000000",22,59,23,8,23,30,0,0,0,1,0
48,481793,2,2,0,0,0,4,4,141,0,11,9,2011,1,13,0,1,13,8,"FM1281                        ","                              ",49,31.68194444,-106.22126944,0,12,2,0,1,1,1,0,1,1,0,1,0,"0000000",13,1,13,10,13,49,0,0,0,1,0
48,481794,1,1,0,1,1,1,1,181,550,11,9,2011,1,1,10,1,2,2,"US-82                         ","                              ",318,33.62737778,-96.40231389,0,8,0,0,1,1,1,0,9,1,0,1,0,"0000000",88,88,88,88,88,88,19,0,0,1,0
48,481795,1,1,0,0,0,1,1,245,0,11,9,2011,1,15,6,0,6,4,"LABELLE RD                    ","                              ",0,29.88039167,-94.16152222,0,53,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481796,2,2,0,0,0,2,2,113,1730,12,9,2011,2,19,10,0,16,5,"CENTERVILLE RD                ","JUPITER RD                    ",0,32.84301944,-96.68534167,0,12,6,0,2,3,1,0,1,1,0,1,0,"0000000",19,13,19,23,19,39,0,0,0,1,1
48,481797,1,1,0,0,0,1,1,95,0,13,9,2011,3,8,45,0,3,2,"US-83                         ","                              ",68,31.49360278,-99.91868056,0,42,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481798,1,1,0,1,1,1,1,309,7210,13,9,2011,3,23,41,0,14,8,"FM1637                        ","                              ",173,31.57298611,-97.16601389,0,8,0,0,1,1,1,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481799,2,2,0,0,0,2,2,419,0,13,9,2011,3,16,59,1,2,2,"US-96                         ","                              ",62,31.89480278,-94.21724722,0,12,2,0,1,1,1,0,1,1,0,1,0,"0000000",17,3,17,12,17,47,0,0,0,1,0
48,481800,1,1,0,0,0,1,1,455,0,13,9,2011,3,13,10,0,4,8,"FM355                         ","                              ",86,30.95600833,-95.18245833,0,1,0,0,1,1,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481801,1,1,0,1,1,2,2,29,6090,14,9,2011,4,23,0,0,16,5,"OLD US-90                     ","                              ",0,29.42752222,-98.57100556,0,8,0,0,1,1,1,0,2,1,0,1,0,"0000000",23,3,23,8,23,50,0,0,0,1,0
48,481803,2,2,0,0,0,4,4,309,7210,14,9,2011,4,9,49,0,16,5,"NEW ROAD                      ","BAGBY                         ",0,31.50906389,-97.15645556,0,12,6,0,2,2,1,0,1,1,0,1,0,"0000000",9,57,10,1,10,17,0,0,0,1,0
